recordingId,assetName,originalAssetName,originalAssetStartSec,duration,site,season,timestamp,datasets,annotationId,commonName,taxonCode,startSec,endSec,lowFreq,highFreq,reviewStatus,legacyUuid,creatingUser,detectionModel,confidenceScore,sunsetOffsetMin,civilDawnOffsetMin,civilDuskOffsetMin,nauticalDawnOffsetMin,nauticalDuskOffsetMin,astronomicalDawnOffsetMin,astronomicalDuskOffsetMin,tags
1063701,ANGELA_2016-08-10_19.53.10_Z_4.wav,ANGELA-NFC_20160810_195310.wav,1359.9,4.8,ANGELA,Fall 2024,2016-08-10T20:15:49.901Z,,1911565,Upland Sandpiper,uplsan,1.5,3.29999999999995,0,11025,Reviewed,,,nfc_taxo141,0.964298129081726,-9,-550,-43,-508,-85,-460,-133,
1063512,ANGELA_2016-08-09_19.54.10_Z_1.wav,ANGELA-NFC_20160809_195410.wav,31733.300000000003,4.8,ANGELA,Fall 2024,2016-08-10T04:43:03.301Z,,1911337,Upland Sandpiper,uplsan,1.5,3.29999999999927,0,11025,Reviewed,,,nfc_taxo141,0.964798331260681,497,-42,463,1,420,49,371,
1063286,ANGELA_2016-08-07_19.57.10_Z_47.wav,ANGELA-NFC_20160807_195710.wav,37131.3,4.8,ANGELA,Fall 2024,2016-08-08T06:16:01.301Z,,1910919,Upland Sandpiper,uplsan,1.5,3.29999999999563,0,11025,Reviewed,,,nfc_taxo141,0.96406877040863,587,54,552,97,509,146,459,
1062281,ANGELA_2016-08-03_20.03.09_Z_9.wav,ANGELA-NFC_20160803_200309.wav,6506.1,4.6,ANGELA,Fall 2024,2016-08-03T21:51:35.101Z,,1909306,Upland Sandpiper,uplsan,1.5,3.10000000000036,0,11025,Reviewed,,,nfc_taxo141,0.964775681495667,76,-445,42,-401,-3,-349,-55,
1061489,ANGELA_2016-08-01_20.06.09_Z_6.wav,ANGELA-NFC_20160801_200609.wav,4758.1,4.8,ANGELA,Fall 2024,2016-08-01T21:25:27.101Z,,1907765,Upland Sandpiper,uplsan,1.5,3.30000000000018,0,11025,Reviewed,,,nfc_taxo141,0.965028405189514,48,-468,12,-423,-32,-371,-86,
1061330,ANGELA_2016-07-31_20.07.17_Z_25.wav,ANGELA-NFC_20160731_200717.wav,13425.900000000001,4.6,ANGELA,Fall 2024,2016-07-31T23:51:02.901Z,,1907524,Upland Sandpiper,uplsan,1.5,3.09999999999854,0,11025,Reviewed,,,nfc_taxo141,0.95881199836731,192,-321,157,-276,111,-223,58,
1060255,ANGELA_2016-07-29_20.10.14_Z_10.wav,ANGELA-NFC_20160729_201014.wav,4458.7,61.4,ANGELA,Fall 2024,2016-07-29T21:24:32.701Z,,1905849,Upland Sandpiper,uplsan,1.5,3.70000000000073,0,11025,Reviewed,,,nfc_taxo141,0.965079486370087,43,-465,7,-419,-39,-365,-94,
1060255,ANGELA_2016-07-29_20.10.14_Z_10.wav,ANGELA-NFC_20160729_201014.wav,4458.7,61.4,ANGELA,Fall 2024,2016-07-29T21:24:32.706Z,,1905850,Upland Sandpiper,uplsan,6.70000000000073,9.90000000000055,0,11025,Reviewed,,,nfc_taxo141,0.965125918388367,43,-465,7,-419,-39,-365,-94,
1060255,ANGELA_2016-07-29_20.10.14_Z_10.wav,ANGELA-NFC_20160729_201014.wav,4458.7,61.4,ANGELA,Fall 2024,2016-07-29T21:24:32.710Z,,1905851,Upland Sandpiper,uplsan,10.5,14.7000000000007,0,11025,Reviewed,,,nfc_taxo141,0.965058386325836,43,-465,7,-419,-39,-365,-94,
1060255,ANGELA_2016-07-29_20.10.14_Z_10.wav,ANGELA-NFC_20160729_201014.wav,4458.7,61.4,ANGELA,Fall 2024,2016-07-29T21:24:32.716Z,,1905852,Upland Sandpiper,uplsan,16.1000000000004,19.7000000000007,0,11025,Reviewed,,,nfc_taxo141,0.965124249458313,43,-465,7,-419,-39,-365,-94,
1060255,ANGELA_2016-07-29_20.10.14_Z_10.wav,ANGELA-NFC_20160729_201014.wav,4458.7,61.4,ANGELA,Fall 2024,2016-07-29T21:24:32.719Z,,1905853,Upland Sandpiper,uplsan,19.9000000000005,21.9000000000005,0,11025,Reviewed,,,nfc_taxo141,0.965118110179901,43,-465,7,-419,-39,-365,-94,
1060255,ANGELA_2016-07-29_20.10.14_Z_10.wav,ANGELA-NFC_20160729_201014.wav,4458.7,61.4,ANGELA,Fall 2024,2016-07-29T21:24:32.724Z,,1905854,Upland Sandpiper,uplsan,24.1000000000004,29.1000000000004,0,11025,Reviewed,,,nfc_taxo141,0.965129911899567,43,-465,7,-419,-39,-365,-94,
1060255,ANGELA_2016-07-29_20.10.14_Z_10.wav,ANGELA-NFC_20160729_201014.wav,4458.7,61.4,ANGELA,Fall 2024,2016-07-29T21:24:32.729Z,,1905855,Upland Sandpiper,uplsan,29.1000000000004,34.1000000000004,0,11025,Reviewed,,,nfc_taxo141,0.965129911899567,43,-465,7,-419,-39,-365,-94,
1060255,ANGELA_2016-07-29_20.10.14_Z_10.wav,ANGELA-NFC_20160729_201014.wav,4458.7,61.4,ANGELA,Fall 2024,2016-07-29T21:24:32.734Z,,1905856,Upland Sandpiper,uplsan,34.1000000000004,39.1000000000004,0,11025,Reviewed,,,nfc_taxo141,0.965129911899567,44,-464,8,-418,-38,-364,-93,
1060255,ANGELA_2016-07-29_20.10.14_Z_10.wav,ANGELA-NFC_20160729_201014.wav,4458.7,61.4,ANGELA,Fall 2024,2016-07-29T21:24:32.739Z,,1905857,Upland Sandpiper,uplsan,39.1000000000004,42.1000000000004,0,11025,Reviewed,,,nfc_taxo141,0.965129911899567,44,-464,8,-418,-38,-364,-93,
1060255,ANGELA_2016-07-29_20.10.14_Z_10.wav,ANGELA-NFC_20160729_201014.wav,4458.7,61.4,ANGELA,Fall 2024,2016-07-29T21:24:32.743Z,,1905858,Upland Sandpiper,uplsan,43.3000000000002,47.3000000000002,0,11025,Reviewed,,,nfc_taxo141,0.965122878551483,44,-464,8,-418,-38,-364,-93,
1060255,ANGELA_2016-07-29_20.10.14_Z_10.wav,ANGELA-NFC_20160729_201014.wav,4458.7,61.4,ANGELA,Fall 2024,2016-07-29T21:24:32.747Z,,1905859,Upland Sandpiper,uplsan,47.5,50.9000000000005,0,11025,Reviewed,,,nfc_taxo141,0.965126693248749,44,-464,8,-418,-38,-364,-93,
1060255,ANGELA_2016-07-29_20.10.14_Z_10.wav,ANGELA-NFC_20160729_201014.wav,4458.7,61.4,ANGELA,Fall 2024,2016-07-29T21:24:32.751Z,,1905860,Upland Sandpiper,uplsan,51.3000000000002,56.3000000000002,0,11025,Reviewed,,,nfc_taxo141,0.965130150318146,44,-464,8,-418,-38,-364,-93,
1060255,ANGELA_2016-07-29_20.10.14_Z_10.wav,ANGELA-NFC_20160729_201014.wav,4458.7,61.4,ANGELA,Fall 2024,2016-07-29T21:24:32.756Z,,1905861,Upland Sandpiper,uplsan,56.3000000000002,59.9000000000005,0,11025,Reviewed,,,nfc_taxo141,0.965130150318146,44,-464,8,-418,-38,-364,-93,
1039347,ANGELA_2016-07-29_07.52.17_Z_0.wav,ANGELA-NFC_20160729_075217.wav,133.1,5,ANGELA,Fall 2024,2016-07-29T07:54:30.101Z,,1876081,Upland Sandpiper,uplsan,1.5,3.5,0,11025,Reviewed,,,nfc_taxo141,0.965098917484283,671,167,636,212,590,268,534,
1059794,ANGELA_2016-07-28_20.11.17_Z_26.wav,ANGELA-NFC_20160728_201117.wav,5926.900000000001,5,ANGELA,Fall 2024,2016-07-28T21:50:03.901Z,,1905221,Upland Sandpiper,uplsan,1.5,3.5,0,11025,Reviewed,,,nfc_taxo141,0.96512246131897,67,-438,31,-392,-15,-337,-71,
1059793,ANGELA_2016-07-28_20.11.17_Z_25.wav,ANGELA-NFC_20160728_201117.wav,5906.5,5,ANGELA,Fall 2024,2016-07-28T21:49:43.501Z,,1905220,Upland Sandpiper,uplsan,1.5,3.5,0,11025,Reviewed,,,nfc_taxo141,0.965123772621155,67,-438,31,-392,-15,-337,-71,
1058663,ANGELA_2016-07-26_20.14.13_Z_13.wav,ANGELA-NFC_20160726_201413.wav,35439.700000000004,5,ANGELA,Fall 2024,2016-07-27T06:04:52.701Z,,1903677,Upland Sandpiper,uplsan,1.5,3.5,0,11025,Reviewed,,,nfc_taxo141,0.965096235275269,559,60,523,106,477,163,420,
1058660,ANGELA_2016-07-26_20.14.13_Z_10.wav,ANGELA-NFC_20160726_201413.wav,35401.9,5,ANGELA,Fall 2024,2016-07-27T06:04:14.901Z,,1903672,Upland Sandpiper,uplsan,1.5,3.5,0,11025,Reviewed,,,nfc_taxo141,0.965128362178802,559,59,523,105,476,162,419,
1056224,ANGELA_2016-07-23_20.17.12_Z_17.wav,ANGELA-NFC_20160723_201712.wav,10137.300000000001,5,ANGELA,Fall 2024,2016-07-23T23:06:09.301Z,,1900454,Upland Sandpiper,uplsan,1.5,3.5,0,11025,Reviewed,,,nfc_taxo141,0.961711883544922,137,-355,101,-308,53,-249,-6,
1052454,ANGELA_2016-07-20_20.20.12_Z_6.wav,ANGELA-NFC_20160720_202012.wav,3687.5,16.2,ANGELA,Fall 2024,2016-07-20T21:21:39.501Z,,1894938,Upland Sandpiper,uplsan,1.5,5.5,0,11025,Reviewed,,,nfc_taxo141,0.965131878852844,30,-456,-7,-407,-56,-347,-117,
1052454,ANGELA_2016-07-20_20.20.12_Z_6.wav,ANGELA-NFC_20160720_202012.wav,3687.5,16.2,ANGELA,Fall 2024,2016-07-20T21:21:39.506Z,,1894939,Upland Sandpiper,uplsan,6.30000000000018,8.10000000000036,0,11025,Reviewed,,,nfc_taxo141,0.964987099170685,30,-456,-7,-407,-56,-347,-117,
1052454,ANGELA_2016-07-20_20.20.12_Z_6.wav,ANGELA-NFC_20160720_202012.wav,3687.5,16.2,ANGELA,Fall 2024,2016-07-20T21:21:39.509Z,,1894940,Upland Sandpiper,uplsan,9.70000000000027,11.7000000000003,0,11025,Reviewed,,,nfc_taxo141,0.965057969093323,30,-456,-7,-407,-56,-347,-117,
1052454,ANGELA_2016-07-20_20.20.12_Z_6.wav,ANGELA-NFC_20160720_202012.wav,3687.5,16.2,ANGELA,Fall 2024,2016-07-20T21:21:39.512Z,,1894941,Upland Sandpiper,uplsan,12.7000000000003,14.7000000000003,0,11025,Unreviewed,,,nfc_taxo141,0.96497905254364,30,-456,-7,-407,-56,-347,-117,
