recordingId,assetName,originalAssetName,originalAssetStartSec,duration,site,season,timestamp,datasets,annotationId,commonName,taxonCode,startSec,endSec,lowFreq,highFreq,reviewStatus,legacyUuid,creatingUser,detectionModel,confidenceScore,sunsetOffsetMin,civilDawnOffsetMin,civilDuskOffsetMin,nauticalDawnOffsetMin,nauticalDuskOffsetMin,astronomicalDawnOffsetMin,astronomicalDuskOffsetMin,tags
1075932,FLOOD_2016-10-16_01.03.45_Z_10.wav,FLOOD-NFC21C_20161016_010345.wav,13293.7,14.8,FLOOD,Fall 2024,2016-10-16T04:45:18.701Z,,1933261,Upland Sandpiper,uplsan,1.5,6.5,0,11025,Unreviewed,,,nfc_taxo141,0.923330307006836,595,-161,565,-126,530,-91,495,
1075932,FLOOD_2016-10-16_01.03.45_Z_10.wav,FLOOD-NFC21C_20161016_010345.wav,13293.7,14.8,FLOOD,Fall 2024,2016-10-16T04:45:18.706Z,,1933262,Upland Sandpiper,uplsan,6.5,11.5,0,11025,Unreviewed,,,nfc_taxo141,0.923330307006836,595,-161,565,-126,530,-91,495,
1075932,FLOOD_2016-10-16_01.03.45_Z_10.wav,FLOOD-NFC21C_20161016_010345.wav,13293.7,14.8,FLOOD,Fall 2024,2016-10-16T04:45:18.711Z,,1933263,Upland Sandpiper,uplsan,11.5,13.2999999999993,0,11025,Unreviewed,,,nfc_taxo141,0.923330307006836,595,-161,565,-126,530,-91,495,
1075931,FLOOD_2016-10-16_01.03.45_Z_9.wav,FLOOD-NFC21C_20161016_010345.wav,12731.900000000001,11.8,FLOOD,Fall 2024,2016-10-16T04:35:56.901Z,,1933259,Upland Sandpiper,uplsan,1.5,6.5,0,11025,Unreviewed,,,nfc_taxo141,0.904044687747955,586,-171,555,-136,520,-100,485,
1075931,FLOOD_2016-10-16_01.03.45_Z_9.wav,FLOOD-NFC21C_20161016_010345.wav,12731.900000000001,11.8,FLOOD,Fall 2024,2016-10-16T04:35:56.906Z,,1933260,Upland Sandpiper,uplsan,6.5,10.2999999999993,0,11025,Unreviewed,,,nfc_taxo141,0.904044687747955,586,-171,555,-136,520,-100,485,
1075930,FLOOD_2016-10-16_01.03.45_Z_8.wav,FLOOD-NFC21C_20161016_010345.wav,11634.5,9.2,FLOOD,Fall 2024,2016-10-16T04:17:39.501Z,,1933257,Upland Sandpiper,uplsan,1.5,6.5,0,11025,Unreviewed,,,nfc_taxo141,0.90824568271637,568,-189,537,-154,502,-119,467,
1075930,FLOOD_2016-10-16_01.03.45_Z_8.wav,FLOOD-NFC21C_20161016_010345.wav,11634.5,9.2,FLOOD,Fall 2024,2016-10-16T04:17:39.506Z,,1933258,Upland Sandpiper,uplsan,6.5,7.70000000000073,0,11025,Unreviewed,,,nfc_taxo141,0.90824568271637,568,-189,537,-154,502,-119,467,
1075929,FLOOD_2016-10-16_01.03.45_Z_7.wav,FLOOD-NFC21C_20161016_010345.wav,11577.1,8,FLOOD,Fall 2024,2016-10-16T04:16:42.101Z,,1933256,Upland Sandpiper,uplsan,1.5,6.5,0,11025,Unreviewed,,,nfc_taxo141,0.903100192546844,567,-190,536,-155,501,-120,466,
1075928,FLOOD_2016-10-16_01.03.45_Z_6.wav,FLOOD-NFC21C_20161016_010345.wav,10574.900000000001,7,FLOOD,Fall 2024,2016-10-16T03:59:59.901Z,,1933255,Upland Sandpiper,uplsan,1.5,5.5,0,11025,Unreviewed,,,nfc_taxo141,0.90935891866684,550,-207,519,-171,484,-136,449,
1075927,FLOOD_2016-10-16_01.03.45_Z_5.wav,FLOOD-NFC21C_20161016_010345.wav,7290.900000000001,4.2,FLOOD,Fall 2024,2016-10-16T03:05:15.901Z,,1933254,Upland Sandpiper,uplsan,1.5,2.69999999999982,0,11025,Unreviewed,,,nfc_taxo141,0.900593340396881,495,-261,465,-226,430,-191,394,
1075926,FLOOD_2016-10-16_01.03.45_Z_4.wav,FLOOD-NFC21C_20161016_010345.wav,7044.3,7.4,FLOOD,Fall 2024,2016-10-16T03:01:09.301Z,,1933253,Upland Sandpiper,uplsan,1.5,5.90000000000055,0,11025,Unreviewed,,,nfc_taxo141,0.909079194068909,491,-265,460,-230,425,-195,390,
1075925,FLOOD_2016-10-16_01.03.45_Z_3.wav,FLOOD-NFC21C_20161016_010345.wav,4348.7,6.2,FLOOD,Fall 2024,2016-10-16T02:16:13.701Z,,1933252,Upland Sandpiper,uplsan,1.5,4.70000000000073,0,11025,Unreviewed,,,nfc_taxo141,0.924250960350037,446,-310,416,-275,380,-240,345,
